,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths,Month-Year,Date Shifted,Confirmed Daily,Recovered Daily,Deaths Daily
17476,Guadeloupe,France,16.25,-61.5833,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17477,Benin,Benin,9.3077,2.3158,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17478,Liberia,Liberia,6.4281,-9.4295,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17479,Curacao,Netherlands,12.1696,-68.99,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17480,Somalia,Somalia,5.1521,46.1996,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17481,Tanzania,Tanzania,-6.369,34.8888,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17482,Virgin Islands,US,18.3358,-64.8963,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17483,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17484,Reunion,France,-21.1351,55.2471,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17485,Barbados,Barbados,13.1939,-59.5432,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17486,Montenegro,Montenegro,42.5,19.3,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17487,Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17488,Mauritius,Mauritius,-20.2,57.5,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17489,Aruba,Netherlands,12.5186,-70.0358,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17490,Zambia,Zambia,-15.4167,28.2833,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17491,Djibouti,Djibouti,11.8251,42.5903,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17492,"Gambia, The","Gambia, The",13.4432,-15.3101,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17493,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17494,"Bahamas, The","Bahamas, The",25.0343,-77.3963,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17495,Greenland,Denmark,71.7069,-42.6043,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17496,New Caledonia,France,-20.9043,165.618,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17497,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17498,Chad,Chad,15.4542,18.7322,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17499,El Salvador,El Salvador,13.7942,-88.8965,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17500,Fiji,Fiji,-17.7134,178.065,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17501,Nicaragua,Nicaragua,12.8654,-85.2072,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17502,Madagascar,Madagascar,-18.7669,46.8691,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17503,Haiti,Haiti,18.9712,-72.2852,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17504,Angola,Angola,-11.2027,17.8739,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17505,Cabo Verde,Cabo Verde,16.5388,-23.0418,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17506,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17507,Niger,Niger,17.6078,8.0817,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17508,Papua New Guinea,Papua New Guinea,-6.315,143.9555,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17509,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17510,Zimbabwe,Zimbabwe,-20.0,30.0,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17511,Northwest Territories,Canada,64.8255,-124.8457,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17512,Cape Verde,Cape Verde,15.1111,-23.6167,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17513,East Timor,East Timor,-8.55,125.56,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17514,Eritrea,Eritrea,15.1794,39.7823,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17515,Uganda,Uganda,1.0,32.0,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17516,Dominica,Dominica,15.415,-61.371,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17517,Grenada,Grenada,12.1165,-61.679,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17518,Mozambique,Mozambique,-18.6657,35.5296,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17519,Syria,Syria,34.8021,38.9968,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17520,Timor-Leste,Timor-Leste,-8.8742,125.7275,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17521,Guadeloupe,Guadeloupe,16.265,-61.551,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17522,Reunion,Reunion,-21.1151,55.5364,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17523,French Guiana,French Guiana,3.9339,-53.1258,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17524,Mayotte,Mayotte,-12.8275,45.1662,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17525,United States Virgin Islands,US,18.3358,-64.8963,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17526,US,US,37.0902,-95.7129,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17527,Greenland,Greenland,72.0,-40.0,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17528,Guam,Guam,13.4443,144.7937,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17529,Guernsey,Guernsey,49.45,-2.58,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17530,Jersey,Jersey,49.19,-2.11,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17531,Puerto Rico,Puerto Rico,18.2,-66.5,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17532,Republic of the Congo,Republic of the Congo,-1.44,15.556,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17533,The Bahamas,The Bahamas,24.25,-76.0,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17534,The Gambia,The Gambia,13.4667,-16.6,2020-02-25,0.0,0.0,0.0,Feb-2020,2020-02-26,0.0,0.0,0.0
17535,Thailand,Thailand,15.0,101.0,2020-02-26,40.0,22.0,0.0,Feb-2020,2020-02-27,3.0,0.0,0.0
17536,Japan,Japan,36.0,138.0,2020-02-26,189.0,22.0,2.0,Feb-2020,2020-02-27,19.0,0.0,1.0
17537,Singapore,Singapore,1.2833,103.8333,2020-02-26,93.0,62.0,0.0,Feb-2020,2020-02-27,2.0,9.0,0.0
17538,Nepal,Nepal,28.1667,84.25,2020-02-26,1.0,1.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17539,Malaysia,Malaysia,2.5,112.5,2020-02-26,22.0,18.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17540,British Columbia,Canada,49.2827,-123.1207,2020-02-26,7.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17541,New South Wales,Australia,-33.8688,151.2093,2020-02-26,4.0,4.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17542,Victoria,Australia,-37.8136,144.9631,2020-02-26,4.0,4.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17543,Queensland,Australia,-28.0167,153.4,2020-02-26,5.0,1.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17544,Cambodia,Cambodia,11.55,104.9167,2020-02-26,1.0,1.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17545,Sri Lanka,Sri Lanka,7.0,81.0,2020-02-26,1.0,1.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17546,Germany,Germany,51.0,9.0,2020-02-26,27.0,15.0,0.0,Feb-2020,2020-02-27,10.0,1.0,0.0
17547,Finland,Finland,64.0,26.0,2020-02-26,2.0,1.0,0.0,Feb-2020,2020-02-27,1.0,0.0,0.0
17548,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-02-26,13.0,4.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17549,Philippines,Philippines,13.0,122.0,2020-02-26,3.0,1.0,1.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17550,India,India,21.0,78.0,2020-02-26,3.0,3.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17551,Italy,Italy,43.0,12.0,2020-02-26,453.0,3.0,12.0,Feb-2020,2020-02-27,131.0,2.0,2.0
17552,Sweden,Sweden,63.0,16.0,2020-02-26,2.0,0.0,0.0,Feb-2020,2020-02-27,1.0,0.0,0.0
17553,Spain,Spain,40.0,-4.0,2020-02-26,13.0,2.0,0.0,Feb-2020,2020-02-27,7.0,0.0,0.0
17554,South Australia,Australia,-34.9285,138.6007,2020-02-26,2.0,2.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17555,Belgium,Belgium,50.8333,4.0,2020-02-26,1.0,1.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17556,Egypt,Egypt,26.0,30.0,2020-02-26,1.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17557,From Diamond Princess,Australia,35.4437,139.638,2020-02-26,7.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17558,Lebanon,Lebanon,33.8547,35.8623,2020-02-26,2.0,0.0,0.0,Feb-2020,2020-02-27,1.0,0.0,0.0
17559,Iraq,Iraq,33.0,44.0,2020-02-26,5.0,0.0,0.0,Feb-2020,2020-02-27,4.0,0.0,0.0
17560,Oman,Oman,21.0,57.0,2020-02-26,4.0,0.0,0.0,Feb-2020,2020-02-27,2.0,0.0,0.0
17561,Afghanistan,Afghanistan,33.0,65.0,2020-02-26,1.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17562,Bahrain,Bahrain,26.0275,50.55,2020-02-26,33.0,0.0,0.0,Feb-2020,2020-02-27,10.0,0.0,0.0
17563,Kuwait,Kuwait,29.5,47.75,2020-02-26,26.0,0.0,0.0,Feb-2020,2020-02-27,15.0,0.0,0.0
17564,Algeria,Algeria,28.0339,1.6596,2020-02-26,1.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17565,Croatia,Croatia,45.1,15.2,2020-02-26,3.0,0.0,0.0,Feb-2020,2020-02-27,2.0,0.0,0.0
17566,Switzerland,Switzerland,46.8182,8.2275,2020-02-26,1.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17567,Austria,Austria,47.5162,14.5501,2020-02-26,2.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17568,Israel,Israel,31.0,35.0,2020-02-26,2.0,0.0,0.0,Feb-2020,2020-02-27,1.0,0.0,0.0
17569,Pakistan,Pakistan,30.3753,69.3451,2020-02-26,2.0,0.0,0.0,Feb-2020,2020-02-27,2.0,0.0,0.0
17570,Brazil,Brazil,-14.235,-51.9253,2020-02-26,1.0,0.0,0.0,Feb-2020,2020-02-27,1.0,0.0,0.0
17571,Georgia,Georgia,42.3154,43.3569,2020-02-26,1.0,0.0,0.0,Feb-2020,2020-02-27,1.0,0.0,0.0
17572,Greece,Greece,39.0742,21.8243,2020-02-26,1.0,0.0,0.0,Feb-2020,2020-02-27,1.0,0.0,0.0
17573,North Macedonia,North Macedonia,41.6086,21.7453,2020-02-26,1.0,0.0,0.0,Feb-2020,2020-02-27,1.0,0.0,0.0
17574,Norway,Norway,60.472,8.4689,2020-02-26,1.0,0.0,0.0,Feb-2020,2020-02-27,1.0,0.0,0.0
17575,Romania,Romania,45.9432,24.9668,2020-02-26,1.0,0.0,0.0,Feb-2020,2020-02-27,1.0,0.0,0.0
17576,Estonia,Estonia,58.5953,25.0136,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17577,San Marino,San Marino,43.9424,12.4578,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17578,Belarus,Belarus,53.7098,27.9534,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17579,Iceland,Iceland,64.9631,-19.0208,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17580,Lithuania,Lithuania,55.1694,23.8813,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17581,Mexico,Mexico,23.6345,-102.5528,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17582,New Zealand,New Zealand,-40.9006,174.886,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17583,Nigeria,Nigeria,9.082,8.6753,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17584,Western Australia,Australia,-31.9505,115.8605,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17585,Ireland,Ireland,53.1424,-7.6921,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17586,Luxembourg,Luxembourg,49.8153,6.1296,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17587,Monaco,Monaco,43.7333,7.4167,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17588,Qatar,Qatar,25.3548,51.1839,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17589,Ecuador,Ecuador,-1.8312,-78.1834,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17590,Azerbaijan,Azerbaijan,40.1431,47.5769,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17591,Armenia,Armenia,40.0691,45.0382,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17592,Dominican Republic,Dominican Republic,18.7357,-70.1627,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17593,Indonesia,Indonesia,-0.7893,113.9213,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17594,Portugal,Portugal,39.3999,-8.2245,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17595,Andorra,Andorra,42.5063,1.5218,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17596,Tasmania,Australia,-41.4545,145.9707,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17597,Latvia,Latvia,56.8796,24.6032,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17598,Morocco,Morocco,31.7917,-7.0926,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17599,Saudi Arabia,Saudi Arabia,24.0,45.0,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17600,Senegal,Senegal,14.4974,-14.4524,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17601,Argentina,Argentina,-38.4161,-63.6167,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17602,Chile,Chile,-35.6751,-71.543,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17603,Jordan,Jordan,31.24,36.51,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17604,Ukraine,Ukraine,48.3794,31.1656,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17605,Hungary,Hungary,47.1625,19.5033,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17606,Northern Territory,Australia,-12.4634,130.8456,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17607,Liechtenstein,Liechtenstein,47.14,9.55,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17608,Poland,Poland,51.9194,19.1451,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17609,Tunisia,Tunisia,34.0,9.0,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17610,Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17611,Slovenia,Slovenia,46.1512,14.9955,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17612,South Africa,South Africa,-30.5595,22.9375,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17613,Bhutan,Bhutan,27.5142,90.4336,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17614,Cameroon,Cameroon,3.848,11.5021,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17615,Colombia,Colombia,4.5709,-74.2973,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17616,Costa Rica,Costa Rica,9.7489,-83.7534,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17617,Peru,Peru,-9.19,-75.0152,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17618,Serbia,Serbia,44.0165,21.0059,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17619,Slovakia,Slovakia,48.669,19.699,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17620,Togo,Togo,8.6195,0.8248,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17621,Malta,Malta,35.9375,14.3754,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17622,Martinique,Martinique,14.6415,-61.0242,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17623,Bulgaria,Bulgaria,42.7339,25.4858,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17624,Maldives,Maldives,3.2028,73.2207,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17625,Bangladesh,Bangladesh,23.685,90.3563,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17626,Paraguay,Paraguay,-23.4425,-58.4438,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17627,Ontario,Canada,51.2538,-85.3232,2020-02-26,4.0,3.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17628,Alberta,Canada,53.9333,-116.5765,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17629,Quebec,Canada,52.9399,-73.5491,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17630,Albania,Albania,41.1533,20.1683,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17631,Cyprus,Cyprus,35.1264,33.4299,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17632,Brunei,Brunei,4.5353,114.7277,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17633,Washington,US,47.4009,-121.4905,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17634,New York,US,42.1657,-74.9481,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17635,California,US,36.1162,-119.6816,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17636,Massachusetts,US,42.2302,-71.5301,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17637,Diamond Princess,US,35.4437,139.638,2020-02-26,42.0,0.0,0.0,Feb-2020,2020-02-27,6.0,0.0,0.0
17638,Grand Princess,US,37.6489,-122.6655,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17639,Georgia,US,33.0406,-83.6431,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17640,Colorado,US,39.0598,-105.3111,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17641,Florida,US,27.7663,-81.6868,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17642,New Jersey,US,40.2989,-74.521,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17643,Oregon,US,44.572,-122.0709,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17644,Texas,US,31.0545,-97.5635,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17645,Illinois,US,40.3495,-88.9861,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17646,Pennsylvania,US,40.5908,-77.2098,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17647,Iowa,US,42.0115,-93.2105,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17648,Maryland,US,39.0639,-76.8021,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17649,North Carolina,US,35.6301,-79.8064,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17650,South Carolina,US,33.8569,-80.945,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17651,Tennessee,US,35.7478,-86.6923,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17652,Virginia,US,37.7693,-78.17,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17653,Arizona,US,33.7298,-111.4312,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17654,Indiana,US,39.8494,-86.2583,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17655,Kentucky,US,37.6681,-84.6701,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17656,District of Columbia,US,38.8974,-77.0268,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17657,Nevada,US,38.3135,-117.0554,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17658,New Hampshire,US,43.4525,-71.5639,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17659,Minnesota,US,45.6945,-93.9002,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17660,Nebraska,US,41.1254,-98.2681,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17661,Ohio,US,40.3888,-82.7649,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17662,Rhode Island,US,41.6809,-71.5118,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17663,Wisconsin,US,44.2685,-89.6165,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17664,Connecticut,US,41.5978,-72.7554,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17665,Hawaii,US,21.0943,-157.4983,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17666,Oklahoma,US,35.5653,-96.9289,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17667,Utah,US,40.15,-111.8624,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17668,Burkina Faso,Burkina Faso,12.2383,-1.5616,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17669,Holy See,Holy See,41.9029,12.4534,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17670,Mongolia,Mongolia,46.8625,103.8467,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17671,Panama,Panama,8.538,-80.7821,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17672,Kansas,US,38.5266,-96.7265,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17673,Louisiana,US,31.1695,-91.8678,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17674,Missouri,US,38.4561,-92.2884,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17675,Vermont,US,44.0459,-72.7107,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17676,Alaska,US,61.3707,-152.4044,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17677,Arkansas,US,34.9697,-92.3731,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
17678,Delaware,US,39.3185,-75.5071,2020-02-26,0.0,0.0,0.0,Feb-2020,2020-02-27,0.0,0.0,0.0
